revision	user	date	chromosome	systematic_id	primary_name	feature_type	added_or_removed	value	db_xref	pombase_reference	pombase_comments
20110204	-	2011-02-04	III	SPCC4G3.15c	not2	CDS	removed	join(442039..442145,442214..442432,442492..442696)			
20110204	-	2011-02-04	III	SPCC622.17	apn1	CDS	added	join(1435178..1435181,1435272..1435335,1435596..1435850,1435923..1436649)		PMID:21193357	added 2 5’ exons
20110204	-	2011-02-04	III	SPCC622.17	apn1	CDS	removed	join(1435549..1435850,1435923..1436649)		PMID:21193357	added 2 5’ exons
20101209	-	2010-12-09	I	SPAC22G7.04	ubp13	CDS	added	join(732880..732897,732942..733040,733085..733251,733369..733495,733536..734113,734151..735457,735495..736465)		pers. comm. James Iben	
20101209	-	2010-12-09	I	SPAC22G7.04	ubp13	CDS	removed	join(732880..732897,732942..733040,733085..733251,733288..733495,733536..734113,734151..735457,735495..736465)		pers. comm. James Iben	
20101015	-	2010-10-15	I	SPAC27F1.09c	prp10	CDS	added	complement(join(4333170..4336555,4336622..4336726,4336778..4336787))		PMID:9837997	added intron to match fully spliced
20101015	-	2010-10-15	I	SPAC27F1.09c	prp10	CDS	removed	complement(join(4333170..4336726,4336778..4336787))		PMID:9837997	added intron to match fully spliced
20101015	-	2010-10-15	I	SPAPB24D3.05c		CDS	added	complement(join(2954983..2955191,2955194..2955350))			
20101015	-	2010-10-15	I	SPAPB24D3.05c		CDS	removed	complement(join(2954989..2955191,2955191..2955350))			
20101015	-	2010-10-15	III	SPCC285.06c	wtf17	CDS	added	complement(join(1805166..1805242,1805299..1805352,1805393..1805614,1805664..1805909,1806076..1806225,1806411..1806450))			
20101015	-	2010-10-15	III	SPCC285.06c	wtf17	CDS	removed	complement(join(1805165..1805242,1805299..1805352,1805393..1805614,1805664..1805909,1806076..1806225,1806411..1806450))			
20100928	-	2010-09-28	I	SPAPB24D3.05c		CDS	added	complement(join(2954989..2955191,2955191..2955350))			
20100928	-	2010-09-28	I	SPAPB24D3.05c		CDS	removed	complement(2954989..2955350)			
20100928	-	2010-09-28	III	SPCC285.06c	wtf17	CDS	added	complement(join(1805165..1805242,1805299..1805352,1805393..1805614,1805664..1805909,1806076..1806225,1806411..1806450))			
20100928	-	2010-09-28	III	SPCC285.06c	wtf17	CDS	removed	complement(join(1805169..1805242,1805299..1805352,1805393..1805614,1805664..1805909,1806076..1806225,1806411..1806450))			
20100520	-	2010-05-20	I	SPAC458.04c	dil1	CDS	added	complement(join(4737605..4738147,4738189..4738283,4738330..4738740,4738779..4738854))		pers. comm. Val Wood	
20100520	-	2010-05-20	I	SPAC458.04c		CDS	removed	complement(join(4737605..4738147,4738189..4738283,4738330..4738714))		pers. comm. Val Wood	
20100520	-	2010-05-20	II	SPNCRNA.304		misc_RNA	added	complement(360425..362854)			
20100520	-	2010-05-20	II	SPNCRNA.304		misc_RNA	removed	360425..362854			
20100520	-	2010-05-20	III	SPCC306.10	wtf8	CDS	added	join(427445..427583,427752..427997,428072..428290,428336..428527,428568..428630,428681..428763)		pers. comm. Val Wood	pseudo->coding
20100520	-	2010-05-20	III	SPCC306.10	wtf8	CDS	removed	join(427445..427583,427752..427997,428047..428290,428336..428527,428568..428630,428681..428763)		pers. comm. Val Wood	pseudo->coding
20100520	-	2010-05-20	III	SPCC5E4.10c		CDS	added	complement(join(651622..651905,651973..652045,652115..652225,652280..652371,652419..652455))		pers. comm. K. Gould	
20100520	-	2010-05-20	III	SPCC5E4.10c		CDS	removed	complement(join(651622..651905,651973..651994))		pers. comm. K. Gould	
20100217	-	2010-02-17	I	SPSNORNA.29	sno52	snoRNA	added	complement(339548..339642)			
20100217	-	2010-02-17	I	SPSNORNA.29	sno52	snoRNA	removed	339548..339642			
20100129	-	2010-01-29	I	SPAC29B12.08		CDS	added	join(5429038..5429045,5429119..5431072)		pers. comm. Val Wood	replaced exon 5428786..5428883 with 5429038.. 5429045
20100129	-	2010-01-29	I	SPAC29B12.08		CDS	removed	join(5428786..5428883,5429122..5431072)		pers. comm. Val Wood	replaced exon 5428786..5428883 with 5429038.. 5429045
20100129	-	2010-01-29	I	SPSNORNA.42	snR90	snoRNA	added	complement(4937170..4937394)			
20100129	-	2010-01-29	I	SPSNORNA.42	snR90	snoRNA	removed	complement(4937237..4937394)			
20100129	-	2010-01-29	II	SPBC1348.11		CDS	added	join(33231..33602,33608..34291,34295..34780)			
20100129	-	2010-01-29	II	SPBC1348.11		CDS	removed	33231..34820			
20100129	-	2010-01-29	II	SPBC1348.12		CDS	added	join(35112..35171,35211..35612,35748..35883,35928..36125,36234..36589)		pers. comm. Val Wood	pseudo->coding
20100129	-	2010-01-29	II	SPBC1348.12		CDS	removed	35223..36658		pers. comm. Val Wood	pseudo->coding
20100129	-	2010-01-29	II	SPBC1348.13		CDS	added	36892..37188			
20100129	-	2010-01-29	II	SPBC1348.13		CDS	removed	36901..37263			
20100129	-	2010-01-29	II	SPBC18E5.15		CDS	added	join(2091892..2091985,2091987..2092234)			
20100129	-	2010-01-29	II	SPBC18E5.15		CDS	removed	join(2091892..2091982,2092041..2092234)			
20100129	-	2010-01-29	II	SPBC31A8.02		CDS	added	1268093..1268452			
20100129	-	2010-01-29	II	SPBC31A8.02		CDS	removed	1268094..1268452			
20100129	-	2010-01-29	II	SPBC3E7.04c		CDS	added	complement(join(2662663..2662759,2662838..2663575,2663638..2663774,2663828..2663941,2664009..2664173))			
20100129	-	2010-01-29	II	SPBC3E7.04c		CDS	removed	complement(join(2662488..2662650,2662697..2662759,2662838..2663575,2663638..2663691,2663828..2663941,2664036..2664236,2664476..2664652))			
20100129	-	2010-01-29	II	SPBPB21E7.02c		CDS	added	complement(join(60553..61094,61286..61379))			
20100129	-	2010-01-29	II	SPBPB21E7.02c		CDS	removed	complement(join(60553..61107,61119..61205))			
20100129	-	2010-01-29	III	SPCP20C8.03		CDS	added	join(32624..32956,32959..33393)			
20100129	-	2010-01-29	III	SPCP20C8.03		CDS	removed	32624..33393			
20100129	-	2010-01-29	III	SPNCRNA.585		misc_RNA	added	complement(2010261..2010800)			
20100129	-	2010-01-29	III	SPNCRNA.585		misc_RNA	removed	complement(2010261..2010574)			
20091023	-	2009-10-23	I	SPNCRNA.53	prl53	misc_RNA	added	complement(4008054..4009905)	EMBL:AB084861,EMBL:AB084875		
20091023	-	2009-10-23	I	SPNCRNA.53	prl53	misc_RNA	removed	4008172..4008681			
20091023	-	2009-10-23	II	SPBC18H10.08c	ubp4	CDS	added	complement(join(1784219..1785748,1785937..1786080,1786141..1786248))		pers. comm. I. Kouranti	missing 2 N-terminal exons
20091023	-	2009-10-23	II	SPBC18H10.08c	ubp4	CDS	removed	complement(1784219..1785535)		pers. comm. I. Kouranti	missing 2 N-terminal exons
20091023	-	2009-10-23	II	SPBC2A9.07c		CDS	added	complement(2959078..2959902)		pers. comm. Cathrine Arnason Boe	removed intron
20091023	-	2009-10-23	II	SPBC2A9.07c		CDS	removed	complement(join(2959078..2959129,2959172..2959902))		pers. comm. Cathrine Arnason Boe	removed intron
20091023	-	2009-10-23	II	SPBP22H7.09c	mis15	CDS	added	complement(join(1448815..1449603,1449657..1449790,1449849..1450155))			
20091023	-	2009-10-23	II	SPBP22H7.09c	mis15	CDS	removed	complement(join(1448815..1449374,1449428..1449790,1449849..1450155))			
20090904	-	2009-09-04	I	SPAC1F8.07c		CDS	added	complement(join(101836..101869,101872..103544))			
20090904	-	2009-09-04	I	SPAC1F8.07c		CDS	removed	complement(join(101836..101872,101872..103544))			
20090819	-	2009-08-19	I	SPNCRNA.223		misc_RNA	added	complement(3534486..3536133)			
20090819	-	2009-08-19	I	SPNCRNA.223		misc_RNA	removed	3534486..3536133			
20090819	-	2009-08-19	II	SPBC13E7.01	cwf22	CDS	added	join(3037988..3040331,3040334..3040650)		PMID:21270388	
20090819	-	2009-08-19	II	SPBC13E7.01	cwf22	CDS	removed	join(3037988..3040331,3040331..3040650)		PMID:21270388	
20090819	-	2009-08-19	II	SPBC14C8.09c		CDS	added	complement(join(2219430..2219934,2219937..2220322))			
20090819	-	2009-08-19	II	SPBC14C8.09c		CDS	removed	complement(join(2219430..2219937,2219937..2220322))			
20090819	-	2009-08-19	II	SPBC1A4.06c		CDS	added	complement(join(1987044..1987099,1987102..1987675,1987737..1988015,1988081..1988353))			
20090819	-	2009-08-19	II	SPBC1A4.06c		CDS	removed	complement(join(1987044..1987102,1987102..1987675,1987737..1988015,1988081..1988353))			
20090819	-	2009-08-19	II	SPBC23G7.06c		CDS	added	complement(join(2106448..2108178,2108181..2108786))			
20090819	-	2009-08-19	II	SPBC23G7.06c		CDS	removed	complement(join(2106448..2108181,2108181..2108786))			
20090819	-	2009-08-19	II	SPBC29A3.08	pof4	CDS	added	join(2053033..2053517,2053519..2053600)			frameshifted; truncated to 2048336..2049892, 2049894..2049896
20090819	-	2009-08-19	II	SPBC29A3.08	pof4	CDS	removed	2053033..2053632			frameshifted; truncated to 2048336..2049892, 2049894..2049896
20090819	-	2009-08-19	II	SPBC337.02c		CDS	added	complement(join(1032857..1033607,1033610..1033776))			
20090819	-	2009-08-19	II	SPBC337.02c		CDS	removed	complement(1032857..1033776)			
20090819	-	2009-08-19	III	SPCC1442.04c		CDS	added	complement(join(1773925..1774233,1774236..1775429))			
20090819	-	2009-08-19	III	SPCC1442.04c		CDS	removed	complement(join(1773925..1774239,1774236..1775429))			
20090730	-	2009-07-30	II	SPBC428.20c	alp6	CDS	added	complement(join(481076..481552,481639..483437,483478..483539,483579..483706))			
20090730	-	2009-07-30	II	SPBC428.20c	alp6	CDS	removed	complement(join(481076..481552,481639..483437,483478..483539,483579..483691))			
20090730	-	2009-07-30	II	SPBC800.02	whi5	CDS	added	join(253148..253231,253352..253984)		pers. comm. Rob de Bruin	increased intron by 42bp 
20090730	-	2009-07-30	II	SPBC800.02	whi5	CDS	removed	join(253148..253231,253310..253984)		pers. comm. Rob de Bruin	increased intron by 42bp 
20090706	-	2009-07-06	III	SPCC16C4.01	sif2	CDS	added	join(658832..659139,659223..659488,659567..659628,659709..660197,660298..660321)			
20090706	-	2009-07-06	III	SPCC16C4.01	sif2	CDS	removed	join(658832..659139,659223..659488,659567..659628,659709..660197,660298..660322)			
20090501	-	2009-05-01	II	SPBP23A10.07	rpa2	CDS	added	2008119..2011643		pers. comm. Val Wood	truncated N-term to agree with orthologs; 2007960 -> 2008119
20090501	-	2009-05-01	II	SPBP23A10.07	rpa2	CDS	removed	2007960..2011643		pers. comm. Val Wood	truncated N-term to agree with orthologs; 2007960 -> 2008119
20090501	-	2009-05-01	III	SPCC548.04	urm1	CDS	added	join(223385..223407,223451..223603,223687..223796,223853..223860)		pers. comm. Marc Feuermann, Uniprot (SIB)	final exon 223687..223852 to 223687..223796, 223853.223860
20090501	-	2009-05-01	III	SPCC548.04		CDS	removed	join(223385..223407,223451..223603,223687..223852)		pers. comm. Marc Feuermann, Uniprot (SIB)	final exon 223687..223852 to 223687..223796, 223853.223860
20090219	-	2009-02-19	I	SPAC1F8.07c		CDS	added	complement(join(101836..101872,101872..103544))			frameshifted
20090219	-	2009-02-19	I	SPAC1F8.07c		CDS	removed	complement(101760..103544)			frameshifted
20090219	-	2009-02-19	I	SPAC22F3.11c	snu23	CDS	added	join(682874..682994,682996..683109,683160..683446)			frameshifted
20090219	-	2009-02-19	I	SPAC22F3.11c	snu23	CDS	removed	join(682874..683034,683102..683109,683160..683446)			frameshifted
20090219	-	2009-02-19	I	SPAC23H3.04		CDS	added	join(2499035..2499159,2499161..2499353,2499443..2499824,2499875..2500236)			
20090219	-	2009-02-19	I	SPAC23H3.04		CDS	removed	join(2499035..2499164,2499166..2499353,2499443..2499824,2499875..2500236)			
20090219	-	2009-02-19	II	SPBC13E7.01	cwf22	CDS	added	join(3037988..3040331,3040331..3040650)			frameshifted
20090219	-	2009-02-19	II	SPBC13E7.01	cwf22	CDS	removed	3037988..3040492			frameshifted
20090219	-	2009-02-19	II	SPBC14C8.09c		CDS	added	complement(join(2219430..2219937,2219937..2220322))			merged with SPBC14C8.08c; frameshifted
20090219	-	2009-02-19	II	SPBC14C8.09c		CDS	removed	complement(2219888..2220322)			merged with SPBC14C8.08c; frameshifted
20090219	-	2009-02-19	II	SPBC1A4.06c		CDS	added	complement(join(1987044..1987102,1987102..1987675,1987737..1988015,1988081..1988353))			frameshifted; C term exon changed from 1987076..1987675 to 1987044..1987675
20090219	-	2009-02-19	II	SPBC1A4.06c		CDS	removed	complement(join(1987076..1987675,1987737..1988015,1988081..1988353))			frameshifted; C term exon changed from 1987076..1987675 to 1987044..1987675
20090219	-	2009-02-19	II	SPBC23G7.06c		CDS	added	complement(join(2106448..2108181,2108181..2108786))			frameshifted; now a single exon
20090219	-	2009-02-19	II	SPBC23G7.06c		CDS	removed	complement(join(2106448..2108254,2108356..2108786))			frameshifted; now a single exon
20090219	-	2009-02-19	II	SPBC29A3.06		CDS	added	join(2048336..2049892,2049894..2049896)			
20090219	-	2009-02-19	II	SPBC29A3.06		CDS	removed	2048336..2050006			
20090219	-	2009-02-19	II	SPBC725.12	nbl1	CDS	added	join(1227762..1227876,1227926..1228094,1228166..1228307)		pers. comm. Kathy Gould	
20090219	-	2009-02-19	II	SPBC725.12	mug118	CDS	removed	join(1227762..1227876,1227926..1228098)		pers. comm. Kathy Gould	
20090219	-	2009-02-19	III	SPCC1442.04c		CDS	added	complement(join(1773925..1774239,1774236..1775429))			frameshifted
20090219	-	2009-02-19	III	SPCC1442.04c		CDS	removed	complement(1774200..1775429)			frameshifted
20090114	-	2009-01-14	I	SPAC31G5.12c	maf1	CDS	added	complement(join(3008184..3008795,3009160..3009258,3009312..3009317))		PMID:15590667	
20090114	-	2009-01-14	I	SPAC31G5.12c	maf1	CDS	removed	complement(join(3008184..3008795,3008914..3008957,3009044..3009089))		PMID:15590667	
20090114	-	2009-01-14	I	SPAPB1E7.14	iec5	CDS	added	join(3321979..3322018,3322071..3322331,3322379..3322512)		PMID:19040720	
20090114	-	2009-01-14	I	SPAPB1E7.14		CDS	removed	join(3322106..3322331,3322379..3322512)	PMID:18488015	PMID:19040720	
20081210	-	2008-12-10	I	SPAC23H3.04		CDS	added	join(2499035..2499164,2499166..2499353,2499443..2499824,2499875..2500236)			
20081210	-	2008-12-10	I	SPAC23H3.04		CDS	removed	join(2499035..2499164,2499160..2499353,2499443..2499824,2499875..2500236)			
20081210	-	2008-12-10	I	SPAC688.04c	gst3	CDS	added	complement(3116067..3116744)			
20081210	-	2008-12-10	I	SPAC688.04c	gst3	CDS	removed	complement(3116067..3116795)			
20081210	-	2008-12-10	I	SPNCRNA.31	prl31	misc_RNA	added	2975608..2976007			
20081210	-	2008-12-10	I	SPNCRNA.31	prl31	misc_RNA	removed	complement(2975608..2976007)			
20080922	-	2008-09-22	II	SPBC11B10.10c	pht1	CDS	added	complement(1502642..1503064)		pers. comm. L Buchanan and F Stewart	N terminal shortened to 2nd methionine; starting coordinate changed from 1503157 to 1503064
20080922	-	2008-09-22	II	SPBC11B10.10c	pht1	CDS	removed	complement(1502642..1503157)		pers. comm. L Buchanan and F Stewart	N terminal shortened to 2nd methionine; starting coordinate changed from 1503157 to 1503064
20080922	-	2008-09-22	II	SPNCRNA.445	snoR61	snoRNA	added	complement(join(3874254..3874461,3874798..3874906))		pers. comm. J. Matthews	updated to extend 3’ and added splice and identified as snR6
20080922	-	2008-09-22	II	SPNCRNA.445		misc_RNA	removed	complement(3874378..3874906)		pers. comm. J. Matthews	updated to extend 3’ and added splice and identified as snR6
20080827	-	2008-08-27	I	SPAC959.05c		CDS	added	complement(join(3395685..3397327,3397383..3397579,3397681..3397852,3398029..3398701))		pers. comm. Charley Chahwan	merged with SPAC959.06c; splicing is tentative
20080827	-	2008-08-27	I	SPAC959.05c		CDS	removed	complement(join(3395685..3397327,3397383..3397638))		pers. comm. Charley Chahwan	merged with SPAC959.06c; splicing is tentative
20080827	-	2008-08-27	II	SPBC18E5.14c		CDS	added	complement(join(2089944..2090330,2090431..2090556,2090620..2090943))		pers. comm. Charley Chahwan	merged with SPBC18E5.09c
20080827	-	2008-08-27	II	SPBC18E5.14c		CDS	removed	complement(2089944..2090327)		pers. comm. Charley Chahwan	merged with SPBC18E5.09c
20080827	-	2008-08-27	II	SPBC31F10.08	mde2	CDS	added	join(3764820..3765437,3765491..3765709)		pers. comm. Charley Chahwan	
20080827	-	2008-08-27	II	SPBC31F10.08	mde2	CDS	removed	3764820..3765449		pers. comm. Charley Chahwan	
20080827	-	2008-08-27	II	SPBC651.06	mug166	CDS	added	join(1247484..1248086,1248158..1248241,1248381..1248481,1248692..1248921,1248991..1249073,1249135..1249617)		pers. comm. Charley Chahwan	merged with SPBC651.07
20080827	-	2008-08-27	II	SPBC651.06	mug166	CDS	removed	1247484..1248188		pers. comm. Charley Chahwan	merged with SPBC651.07
20080716	-	2008-07-16	I	SPAC25H1.10c	atp19	CDS	added	complement(join(2532904..2532928,2532991..2533127,2533170..2533214))	PMID:18488015		
20080716	-	2008-07-16	I	SPAC25H1.10c	atp19	CDS	removed	complement(join(2532905..2532928,2532991..2533127,2533170..2533214))	PMID:xxxxtemp		
20080716	-	2008-07-16	I	SPAC6F6.16c	tpz1	CDS	added	complement(join(2763686..2764572,2764611..2764752,2764791..2764825,2764872..2765122,2765166..2765263,2765320..2765433))		PMID:18535244	merged with SPAC6F6.18c and five introns added
20080716	-	2008-07-16	I	SPAC6F6.16c		CDS	removed	complement(2763686..2764534)		PMID:18535244	merged with SPAC6F6.18c and five introns added
20080716	-	2008-07-16	II	SPBC2G2.09c	crs1	CDS	added	complement(join(3452323..3452540,3452589..3452769,3452922..3453077,3453119..3453406))		pers. comm. Charley Chahwan	added new C-terminal exon, deleted exon 3452822..3452877, extended intron 2 by 4 nucleotides
20080716	-	2008-07-16	II	SPBC2G2.09c	crs1	CDS	removed	complement(join(3452584..3452769,3452822..3452877,3452918..3453077,3453119..3453406))		pers. comm. Charley Chahwan	added new C-terminal exon, deleted exon 3452822..3452877, extended intron 2 by 4 nucleotides
20080716	-	2008-07-16	III	SPCC338.08	ctp1	CDS	added	complement(join(1358891..1359082,1359127..1359819))			
20080716	-	2008-07-16	III	SPCC338.08	ctp1	CDS	removed	complement(join(1358891..1359082,1359121..1359819))			
20080716	-	2008-07-16	III	SPCC962.05	ast1	CDS	added	join(554521..554744,554865..556200)		pers comm. M. O’Connell	intron position moved
20080716	-	2008-07-16	III	SPCC962.05	ast1	CDS	added	join(554521..554744,554865..556200)		pers. comm. Matthew O’Connell	
20080716	-	2008-07-16	III	SPCC962.05		CDS	removed	join(554521..554722,554792..556200)		pers comm. M. O’Connell	intron position moved
20080716	-	2008-07-16	III	SPCC962.05		CDS	removed	join(554521..554722,554792..556200)		pers. comm. Matthew O’Connell	
20080512	-	2008-05-12	I	SPAC31G5.12c	maf1	CDS	added	complement(join(3008184..3008795,3008914..3008957,3009044..3009089))			
20080512	-	2008-05-12	I	SPAC31G5.12c	maf1	CDS	removed	complement(join(3008184..3008795,3008893..3008928))			
20080418	-	2008-04-18	II	SPBC16C6.02c	vps1302	CDS	added	complement(join(4322829..4331555,4331641..4331793,4331856..4331968,4332007..4332028))		PMID:18367542	also adds new gene SPBC16C6.14, complement(4322221..4322622)
20080418	-	2008-04-18	II	SPBC16C6.02c	vps1302	CDS	removed	complement(join(4322221..4322742,4322970..4331555,4331641..4331793,4331856..4331968,4332007..4332028))		PMID:18367542	also adds new gene SPBC16C6.14, complement(4322221..4322622)
20080222	-	2008-02-22	II	SPBC19G7.06	mbx1	CDS	added	join(2359429..2359479,2359547..2359693,2359845..2359928,2360001..2361092)		PMID:18488015	Solexa intron data; altered 3rd intron branch acceptor to agree with published
