Date	Systematic ID	Primary name	Before / After change	Coordinates	Comment	Reference
2008-02-22	SPBC428.20c	alp6	after	II:complement(join(481076..481552,481639..483437,483478..483539,483579..483691))		
2008-02-22	SPBC428.20c	alp6	before	II:complement(join(481076..481552,481639..483437,483478..483539,483579..483706))		
2008-02-22	SPCC338.08	ctp1	after	III:complement(join(1358891..1359082,1359121..1359819))		
2008-02-22	SPCC338.08	ctp1	before	III:complement(join(1358885..1359082,1359121..1359819))		
2008-01-23	SPAC1093.03		after	I:join(4613627..4613686,4613723..4614081,4614164..4614378,4614438..4614954,4614996..4616331)	Solexa intron data; improved distance between branch and acceptor, intron 2	PMID:18488015
2008-01-23	SPAC1093.03		before	I:join(4613627..4613686,4613723..4614081,4614152..4614378,4614438..4614954,4614996..4616331)	Solexa intron data; improved distance between branch and acceptor, intron 2	PMID:18488015
2008-01-23	SPAC1142.01		after	I:3625574..3627544	Solexa intron data; removed 5’ exon and trimmed to new Met, improved homology	PMID:18488015
2008-01-23	SPAC1142.01		before	I:join(3625447..3625460,3625555..3627544)	Solexa intron data; removed 5’ exon and trimmed to new Met, improved homology	PMID:18488015
2008-01-23	SPAC11D3.07c		after	I:complement(118195..120108)	Solexa intron data; removed in-frame splice, not required or supported	PMID:18488015
2008-01-23	SPAC11D3.07c		before	I:complement(join(118195..119827,119930..120108))	Solexa intron data; removed in-frame splice, not required or supported	PMID:18488015
2008-01-23	SPAC13G6.04	tim8	after	I:join(180423..180528,180586..180721,180890..180911)	Solexa transread data	PMID:18488015
2008-01-23	SPAC13G6.04	tim8	before	I:join(180423..180528,180586..180776)	Solexa transread data	PMID:18488015
2008-01-23	SPAC144.17c		after	I:complement(join(4687388..4687477,4687522..4688462,4688513..4688831))	Solexa transread data; added 3’ intron and exon, improved homology	PMID:18488015
2008-01-23	SPAC144.17c		before	I:complement(join(4687483..4688462,4688513..4688831))	Solexa transread data; added 3’ intron and exon, improved homology	PMID:18488015
2008-01-23	SPAC1556.01c	rad50	after	I:complement(join(3791831..3791851,3791891..3792229,3792267..3795557,3795601..3795684,3795734..3795856))	Solexa transread data; added small 3’ intron and exon	PMID:18488015
2008-01-23	SPAC1556.01c	rad50	before	I:complement(join(3791855..3792229,3792267..3795557,3795601..3795684,3795734..3795856))	Solexa transread data; added small 3’ intron and exon	PMID:18488015
2008-01-23	SPAC1556.03	azr1	after	I:join(3799244..3799680,3799731..3800135,3800184..3800241)	Solexa transread data; added new 5’ intron and exon/improved homology	PMID:18488015
2008-01-23	SPAC1556.03	azr1	before	I:join(3799244..3799680,3799731..3800160)	Solexa transread data; added new 5’ intron and exon/improved homology	PMID:18488015
2008-01-23	SPAC15A10.10	mde6	after	I:join(3697508..3697752,3697795..3698368,3698421..3698527,3698570..3699310,3699359..3699538,3699582..3699837)	Solexa transread data; added in-frame intron	PMID:18488015
2008-01-23	SPAC15A10.10	mde6	before	I:join(3697508..3697752,3697795..3698368,3698421..3698527,3698570..3699538,3699582..3699837)	Solexa transread data; added in-frame intron	PMID:18488015
2008-01-23	SPAC15A10.12c		after	I:complement(join(3709206..3709346,3709499..3709804))	Solexa transread data	PMID:18488015
2008-01-23	SPAC15A10.12c		before	I:complement(3709451..3709804)	Solexa transread data	PMID:18488015
2008-01-23	SPAC1639.01c		after	I:complement(join(251726..251745,251863..252337,252392..252752,253590..253630))	Solexa transread data; added new 3’ intron/exon	PMID:18488015
2008-01-23	SPAC1639.01c		before	I:complement(join(251726..252337,252392..252752,253590..253630))	Solexa transread data; added new 3’ intron/exon	PMID:18488015
2008-01-23	SPAC16E8.12c		after	I:complement(join(3523136..3523644,3523925..3523996,3524044..3524098))	Solexa transread data; added 2 5’ exons	PMID:18488015
2008-01-23	SPAC16E8.12c		before	I:complement(join(3523136..3523644,3524027..3524030))	Solexa transread data; added 2 5’ exons	PMID:18488015
2008-01-23	SPAC1751.02c	rsm19	after	I:complement(join(385755..385887,385938..386043,386107..386149))	Solexa intron data; remove 5’ exon, trimmed to new Met, improved homology	PMID:18488015
2008-01-23	SPAC1751.02c	rsm19	before	I:complement(join(385755..385887,385938..386043,386107..386179,386296..386310))	Solexa intron data; remove 5’ exon, trimmed to new Met, improved homology	PMID:18488015
2008-01-23	SPAC17A5.02c	dbr1	after	I:complement(join(1754033..1754145,1754186..1754310,1754350..1755118,1755164..1755285,1755331..1755638))	Solexa transread data	PMID:18488015
2008-01-23	SPAC17A5.02c	dbr1	before	I:complement(join(1754109..1754310,1754350..1755118,1755164..1755285,1755331..1755638))	Solexa transread data	PMID:18488015
2008-01-23	SPAC1A6.03c		after	I:complement(join(1070061..1070138,1070205..1072013))	Solexa transread data; new 3’ intron/exon, improved homology	PMID:18488015
2008-01-23	SPAC1A6.03c		before	I:complement(1070139..1072013)	Solexa transread data; new 3’ intron/exon, improved homology	PMID:18488015
2008-01-23	SPAC1B3.10c		after	I:complement(4946090..4948084)	Solexa intron data; removed 3’ exon, unsupported	PMID:18488015
2008-01-23	SPAC1B3.10c		before	I:complement(join(4945933..4945984,4946094..4948084))	Solexa intron data; removed 3’ exon, unsupported	PMID:18488015
2008-01-23	SPAC1F12.08		after	I:join(3817464..3817803,3817851..3817991,3818035..3818130,3818170..3818543)	Solexa transread data; added new intron, in-frame splice in final exon, improved homology	PMID:18488015
2008-01-23	SPAC1F12.08		before	I:join(3817464..3817803,3817851..3817991,3818035..3818543)	Solexa transread data; added new intron, in-frame splice in final exon, improved homology	PMID:18488015
2008-01-23	SPAC22E12.10c	etp1	after	I:complement(join(5037208..5037446,5037492..5039103))	Solexa transread data; added in-frame splice	PMID:18488015
2008-01-23	SPAC22E12.10c	etp1	before	I:complement(5037208..5039103)	Solexa transread data; added in-frame splice	PMID:18488015
2008-01-23	SPAC23C4.04c		after	I:join(1036033..1036343,1036397..1036508)	Solexa transread data; added intron	PMID:18488015
2008-01-23	SPAC23C4.04c		before	I:1036033..1036347	Solexa transread data; added intron	PMID:18488015
2008-01-23	SPAC23H3.04		after	I:join(2499035..2499164,2499160..2499353,2499443..2499824,2499875..2500236)	Solexa intron data; changed 5’ 1st and 2nd exon, improved homology	PMID:18488015
2008-01-23	SPAC23H3.04		before	I:join(2499035..2499164,2499325..2499353,2499443..2499824,2499875..2500236)	Solexa intron data; changed 5’ 1st and 2nd exon, improved homology	PMID:18488015
2008-01-23	SPAC24H6.01c		after	I:join(490016..490262,490338..490771,490812..490931,490979..491149,491186..491858,491905..492011)	Solexa transread data; added new 3’ intron/exon, improved homology	PMID:18488015
2008-01-23	SPAC24H6.01c		before	I:join(490016..490262,490338..490771,490812..490931,490979..491149,491186..491980)	Solexa transread data; added new 3’ intron/exon, improved homology	PMID:18488015
2008-01-23	SPAC26H5.04		after	I:4122149..4124518	Solexa intron data	PMID:18488015
2008-01-23	SPAC26H5.04		before	I:join(4122149..4123354,4123535..4124518)	Solexa intron data	PMID:18488015
2008-01-23	SPAC2C4.06c		after	I:complement(join(4269367..4270554,4270631..4270674,4270736..4270871))	Solexa intron data; replaced 2 internal exons with a different single exon	PMID:18488015
2008-01-23	SPAC2C4.06c		before	I:complement(join(4269367..4270554,4270587..4270593,4270638..4270674,4270736..4270871))	Solexa intron data; replaced 2 internal exons with a different single exon	PMID:18488015
2008-01-23	SPAC2C4.11c	rbp28	after	I:complement(join(4278729..4279405,4279457..4279505))	Solexa transread data; added small N term in-frame intron	PMID:18488015
2008-01-23	SPAC2C4.11c	rbp28	before	I:complement(4278729..4279505)	Solexa transread data; added small N term in-frame intron	PMID:18488015
2008-01-23	SPAC2F3.18c		after	I:complement(join(3942299..3942364,3942506..3942730))	Solexa transread data; added small N term in-frame intron	PMID:18488015
2008-01-23	SPAC2F3.18c		before	I:complement(3942398..3942730)	Solexa transread data; added small N term in-frame intron	PMID:18488015
2008-01-23	SPAC30.03c	tsn1	after	I:complement(join(4394707..4394741,4394799..4394967,4395010..4395092,4395131..4395367,4395416..4395491,4395530..4395592))	Solexa transread data; added in-frame intron to (previous) 2nd exon, improved homology	PMID:18488015
2008-01-23	SPAC30.03c	tsn1	before	I:complement(join(4394707..4394741,4394799..4394967,4395010..4395092,4395131..4395491,4395530..4395592))	Solexa transread data; added in-frame intron to (previous) 2nd exon, improved homology	PMID:18488015
2008-01-23	SPAC30C2.05	erv14	after	I:join(4639884..4639924,4639969..4640020,4640076..4640365,4640447..4640477)	Solexa transread data; added new 5’ intron/exon, improved homology	PMID:18488015
2008-01-23	SPAC30C2.05	erv14	before	I:join(4639916..4640020,4640076..4640365,4640447..4640477)	Solexa transread data; added new 5’ intron/exon, improved homology	PMID:18488015
2008-01-23	SPAC328.05		after	I:join(3484695..3484698,3484752..3485065,3485241..3485342,3485382..3485528,3485582..3485974,3486056..3486502)	Solexa intron data; removed in-frame splice (exon 5), unsupported	PMID:18488015
2008-01-23	SPAC328.05		before	I:join(3484695..3484698,3484752..3485065,3485241..3485342,3485382..3485528,3485582..3485807,3485910..3485974,3486056..3486502)	Solexa intron data; removed in-frame splice (exon 5), unsupported	PMID:18488015
2008-01-23	SPAC3A12.05c	taf2	after	I:complement(join(1426213..1427148,1427189..1429617,1429709..1429830,1429882..1429913))	Solexa intron data; improved distance between branch and acceptor	PMID:18488015
2008-01-23	SPAC3A12.05c	taf2	before	I:complement(join(1426213..1427148,1427189..1429617,1429709..1429836,1429882..1429913))	Solexa intron data; improved distance between branch and acceptor	PMID:18488015
2008-01-23	SPAC4F10.08	mug126	after	I:join(4844855..4845824,4845863..4846063,4846104..4846129)	Solexa transread data; added new 3’ intron/exon	PMID:18488015
2008-01-23	SPAC4F10.08	mug126	before	I:join(4844855..4845824,4845863..4846203)	Solexa transread data; added new 3’ intron/exon	PMID:18488015
2008-01-23	SPAC56F8.04c	coq2	after	I:complement(join(1133226..1134283,1134332..1134356))	Solexa transread data; added 5’ intron/exon	PMID:18488015
2008-01-23	SPAC56F8.04c	coq2	before	I:complement(1133226..1134302)	Solexa transread data; added 5’ intron/exon	PMID:18488015
2008-01-23	SPAC589.02c	med13	after	I:complement(join(3095075..3098590,3098626..3098781,3098878..3098883))	Solexa intron data; improved branch/acceptor for 1st intron	PMID:18488015
2008-01-23	SPAC589.02c	med13	before	I:complement(join(3095075..3098590,3098626..3098775,3098878..3098883))	Solexa intron data; improved branch/acceptor for 1st intron	PMID:18488015
2008-01-23	SPAC630.11	vps55	after	I:join(366801..366817,366873..366891,366968..367040,367105..367189,367293..367348,367395..367531)	Solexa transread data; changed internal intron acceptor, improved homology	PMID:18488015
2008-01-23	SPAC630.11	vps55	before	I:join(366801..366817,366873..366891,366968..367040,367123..367189,367293..367348,367395..367531)	Solexa transread data; changed internal intron acceptor, improved homology	PMID:18488015
2008-01-23	SPAC6F12.08c		after	I:complement(join(1322439..1323955,1323999..1324140,1324195..1324252,1324299..1324336))	Solexa intron data; improved branch acceptor for intron 1	PMID:18488015
2008-01-23	SPAC6F12.08c		before	I:complement(join(1322439..1323955,1323999..1324140,1324195..1324234,1324299..1324336))	Solexa intron data; improved branch acceptor for intron 1	PMID:18488015
2008-01-23	SPAC823.04		after	I:join(2587729..2587897,2588106..2588620)	Solexa transread data	PMID:18488015
2008-01-23	SPAC823.04		before	I:join(2587729..2587897,2588085..2588620)	Solexa transread data	PMID:18488015
2008-01-23	SPAC823.09c		after	I:complement(join(2594777..2594913,2594966..2595693,2595734..2595819))	Solexa transread data; added new 3’ intron/exon	PMID:18488015
2008-01-23	SPAC823.09c		before	I:complement(join(2594922..2595693,2595734..2595819))	Solexa transread data; added new 3’ intron/exon	PMID:18488015
2008-01-23	SPAC890.07c	rmt1	after	I:complement(join(5016020..5016026,5016076..5016215,5016262..5016596,5016649..5016943,5016994..5017059,5017138..5017252,5017421..5017433,5017700..5017703,5017782..5017829))	Solexa transread data; added small N terminal exon, which added a single conserved cysteine	PMID:18488015
2008-01-23	SPAC890.07c	rmt1	before	I:complement(join(5016072..5016215,5016262..5016596,5016649..5016943,5016994..5017059,5017138..5017252,5017421..5017433,5017700..5017703,5017782..5017829))	Solexa transread data; added small N terminal exon, which added a single conserved cysteine	PMID:18488015
2008-01-23	SPAC8C9.19		after	I:join(3660430..3660438,3660491..3660556,3660607..3660717)	Solexa intron data; deleted final exon, unsupported, improved length and alignment to orthologs	PMID:18488015
2008-01-23	SPAC8C9.19		before	I:join(3660430..3660438,3660491..3660556,3660607..3660713,3660784..3660886)	Solexa intron data; deleted final exon, unsupported, improved length and alignment to orthologs	PMID:18488015
2008-01-23	SPAC9.06c		after	I:complement(join(1473692..1473885,1473939..1474105,1474153..1474212,1474264..1474341,1474381..1474404,1474460..1474539))	Solexa transread data	PMID:18488015
2008-01-23	SPAC9.06c		before	I:complement(join(1473692..1473885,1473939..1474105,1474153..1474212,1474264..1474341,1474460..1474539))	Solexa transread data	PMID:18488015
2008-01-23	SPAC9G1.13c		after	I:complement(join(1995208..1996148,1996191..1996268,1996325..1996413,1996478..1996683))	Solexa intron data; added a new 3rd exon, improved homology	PMID:18488015
2008-01-23	SPAC9G1.13c		before	I:complement(join(1995208..1996148,1996325..1996413,1996478..1996683))	Solexa intron data; added a new 3rd exon, improved homology	PMID:18488015
2008-01-23	SPAPB17E12.03		after	I:join(1271889..1271972,1272015..1272962)	Solexa intron data; removed in-frame splice, unsupported, improved homology	PMID:18488015
2008-01-23	SPAPB17E12.03		before	I:join(1271889..1271972,1272015..1272386,1272483..1272962)	Solexa intron data; removed in-frame splice, unsupported, improved homology	PMID:18488015
2008-01-23	SPAPB17E12.08		after	I:join(1279573..1279779,1279820..1279869,1279953..1280325)	Solexa transread data; changed first donor to make n-terminal exon longer, improved homology	PMID:18488015
2008-01-23	SPAPB17E12.08		before	I:join(1279573..1279644,1279820..1279869,1279953..1280325)	Solexa transread data; changed first donor to make n-terminal exon longer, improved homology	PMID:18488015
2008-01-23	SPAPB18E9.01	trm5	after	I:join(3974310..3974485,3974541..3974629,3974674..3974775,3974879..3975132,3975193..3975429,3975485..3975832,3975882..3975962,3976014..3976079)	Solexa transread data; added small 3’ exon, improved homology	PMID:18488015
2008-01-23	SPAPB18E9.01	trm5	before	I:join(3974310..3974485,3974541..3974629,3974674..3974775,3974879..3975132,3975193..3975429,3975485..3975832,3975882..3975983)	Solexa transread data; added small 3’ exon, improved homology	PMID:18488015
2008-01-23	SPAPB1A10.16		after	I:join(1863972..1864360,1864415..1864457)	Solexa transread data	PMID:18488015
2008-01-23	SPAPB1A10.16		before	I:1863972..1864388	Solexa transread data	PMID:18488015
2008-01-23	SPAPB2B4.06		after	I:join(2722735..2723210,2723273..2723300,2723349..2723559,2723608..2723660)	Solexa transread data; added new 3’ intron/exon, improved homology	PMID:18488015
2008-01-23	SPAPB2B4.06		before	I:join(2722735..2723210,2723273..2723300,2723349..2723582)	Solexa transread data; added new 3’ intron/exon, improved homology	PMID:18488015
2008-01-23	SPBC106.05c	tim11	after	II:complement(join(383527..383612,383703..383874,383940..383960))	Solexa transread data; changed 5’ exon	PMID:18488015
2008-01-23	SPBC106.05c	tim11	before	II:complement(join(383527..383612,383703..383874,383980..384012))	Solexa transread data; changed 5’ exon	PMID:18488015
2008-01-23	SPBC13G1.04c		after	II:complement(join(3732806..3732930,3732994..3733762))	Solexa transread data; added new 3’ intron and exon, improved homology	PMID:18488015
2008-01-23	SPBC13G1.04c		before	II:complement(3732941..3733762)	Solexa transread data; added new 3’ intron and exon, improved homology	PMID:18488015
2008-01-23	SPBC15D4.13c		after	II:complement(join(3032492..3032710,3032761..3032822,3032889..3033222))	Solexa intron data; better donor for first intron	PMID:18488015
2008-01-23	SPBC15D4.13c		before	II:complement(join(3032492..3032710,3032761..3032822,3032865..3033222))	Solexa intron data; better donor for first intron	PMID:18488015
2008-01-23	SPBC16C6.03c		after	II:complement(4332698..4333123)	Solexa intron data; final exon, unsupported removed	PMID:18488015
2008-01-23	SPBC16C6.03c		before	II:complement(join(4332356..4332454,4332746..4333123))	Solexa intron data; final exon, unsupported removed	PMID:18488015
2008-01-23	SPBC16D10.02	trm11	after	II:join(3588806..3589595,3589639..3589803,3589845..3590123,3590163..3590278,3590327..3590386)	Solexa transread data; added new 3’ intron/exon	PMID:18488015
2008-01-23	SPBC16D10.02	trm11	before	II:join(3588806..3589595,3589639..3589803,3589845..3590123,3590163..3590287)	Solexa transread data; added new 3’ intron/exon	PMID:18488015
2008-01-23	SPBC16D10.10		after	II:join(3618117..3618179,3618228..3618617,3618658..3618702,3618747..3618918,3618956..3619071,3619113..3619321,3619366..3619540)	Solexa transread data; changed 2 introns (existing 4 and 5) to create a new exon 5, improved homology	PMID:18488015
